53-6719725,Cameron,Lefeuvre,30,291,financial planner,middle,9,clefeuvret@hubpages.com,283-338-4346,3167 Grover Plaza,Baht,THB,$872.75 ,3.01E+13,17-Aug-17,31-Dec-99,TRUE
30-9038459,Wylie,Berrygun,60,306,director of national sales,middle,11,wberrygunu@economist.com,463-910-2439,00 Scofield Crossing,Euro,EUR,$839.30 ,5.61E+15,19-Oct-17,31-Dec-99,TRUE
79-4224927,Ailsun,Moylane,20,979,director of national sales,novice,14,amoylanev@geocities.jp,926-836-4375,276 Farwell Drive,Rupiah,IDR,$984.58 ,5.39E+15,28-Jan-17,31-Dec-99,TRUE
64-9320260,Jethro,Combes,33,566,sales associate,middle,11,jcombesw@statcounter.com,257-288-2308,15280 Orin Park,Ruble,RUB,$721.39 ,6.76E+17,25-Jan-17,31-Dec-99,TRUE
29-8315389,Ree,Speeks,28,628,sales representative,middle,13,rspeeksx@yolasite.com,697-409-6369,0 Walton Trail,Franc,XOF,$577.31 ,3.54E+15,9-Jan-17,31-Dec-99,TRUE
72-8761453,Ronny,Cornelis,53,250,financial planner,middle,3,rcornelisy@indiatimes.com,159-697-5771,333 Acker Parkway,Yuan Renminbi,CNY,$812.99 ,3.01E+13,24-Jun-17,31-Dec-99,TRUE
89-8314808,Jaimie,Heinke,40,426,executive vice president of sales,middle,4,jheinkez@psu.edu,251-852-6431,013 Johnson Center,Peso,PHP,$658.65 ,5.64E+17,26-Apr-17,31-Dec-99,TRUE
39-4734001,Tildy,Walsham,47,663,financial planner,novice,5,twalsham10@wired.com,198-658-8178,914 Farragut Way,Rupiah,IDR,$927.92 ,5.05E+15,27-Apr-17,31-Dec-99,TRUE
53-8213661,Zak,Fray,58,535,financial advisor,middle,7,zfray11@gmpg.org,917-293-3413,4 Trailsway Street,Leone,SLL,$647.78 ,5.04E+16,8-Mar-17,31-Dec-99,TRUE
82-4794566,Annmarie,Castro,30,130,director of national sales,middle,8,acastro12@yolasite.com,738-960-0431,0153 Lyons Terrace,Peso,PHP,$832.98 ,3.53E+15,26-Jan-17,31-Dec-99,TRUE
46-6232620,Theodosia,Karpushkin,24,944,sales representative,middle,8,tkarpushkin13@mashable.com,404-770-3876,9 Esker Terrace,Dollar,USD,$642.49 ,3.54E+15,13-Dec-16,31-Dec-99,TRUE
46-5007868,Yvor,Hambridge,26,590,sales director,middle,9,yhambridge14@cloudflare.com,700-613-1400,4453 Sutherland Avenue,Real,BRL,$368.52 ,6.33E+15,16-Sep-17,31-Dec-99,TRUE
38-8931441,Sada,Olander,39,323,account executive,novice,7,solander15@ibm.com,443-553-4693,45672 Bluejay Trail,Rupiah,IDR,$739.57 ,3.56E+15,5-Nov-17,31-Dec-99,TRUE
64-5128077,Renie,Glidder,33,492,assistant store manager,expert,14,rglidder16@vistaprint.com,697-457-2634,57554 Welch Plaza,Euro,EUR,$391.41 ,3.56E+15,22-Apr-17,31-Dec-99,TRUE
12-0765846,Berrie,Segge,55,665,sales director,middle,14,bsegge17@apple.com,769-926-7212,83032 Meadow Valley Plaza,Rupiah,IDR,$780.00 ,6.33E+18,21-Jan-17,31-Dec-99,TRUE
18-4625314,Oren,Dorling,47,596,financial planner,expert,12,odorling18@tiny.cc,404-714-1968,182 Macpherson Court,Yuan Renminbi,CNY,$430.21 ,3.54E+15,5-Aug-17,31-Dec-99,TRUE
98-5820210,Irita,Guymer,23,334,executive vice president of sales,expert,6,iguymer19@microsoft.com,595-291-5748,056 Pleasure Avenue,Peso,PHP,$845.76 ,6.77E+17,17-Jul-17,31-Dec-99,TRUE
73-0767093,Frank,Zoane,19,91,executive vice president of sales,middle,1,fzoane1a@wp.com,448-517-8377,90086 Steensland Terrace,Rupiah,IDR,$814.66 ,5.61E+15,12-Nov-17,31-Dec-99,TRUE
11-0483145,Phillie,Wheldon,63,559,sales director,novice,2,pwheldon1b@tuttocitta.it,305-894-2099,74897 Gerald Parkway,Peso,PHP,$874.33 ,2.02E+14,10-Feb-17,31-Dec-99,TRUE
94-4408307,Tammy,Langford,20,614,store manager,novice,8,tlangford1c@who.int,327-306-1508,97645 Almo Terrace,Yuan Renminbi,CNY,$359.47 ,5.02E+17,10-Dec-16,31-Dec-99,TRUE
24-3917354,Candy,Millsap,41,361,financial planner,experienced,14,cmillsap1d@prnewswire.com,516-224-0275,798 Hayes Hill,Ruble,RUB,$633.09 ,3.58E+15,1-Nov-17,31-Dec-99,TRUE
86-4271925,Lotty,McKeown,37,815,financial advisor,expert,9,lmckeown1e@fotki.com,120-217-1116,43 Michigan Park,Euro,EUR,$736.05 ,3.62E+13,9-Mar-17,31-Dec-99,TRUE
75-9688247,Abeu,Sneaker,31,911,store manager,novice,13,asneaker1f@comcast.net,117-322-9838,99 Helena Drive,Peso,PHP,$646.99 ,3.58E+15,30-Aug-17,31-Dec-99,TRUE
40-7763127,Fiann,Isaksen,65,291,director of inside sales,novice,9,fisaksen1g@mit.edu,202-122-0921,9553 Laurel Junction,Dollar,USD,$979.90 ,3.54E+15,24-Mar-17,31-Dec-99,TRUE
66-8045629,Coraline,Simonson,29,892,retail sales consultant,middle,4,csimonson1h@sphinn.com,716-121-7859,5 Center Avenue,Euro,EUR,$558.87 ,5.89E+17,8-Nov-17,31-Dec-99,TRUE
05-8315622,Andrea,Klejin,61,668,sales representative,novice,6,aklejin1i@spotify.com,208-412-2795,784 Anthes Crossing,Ruble,RUB,$880.52 ,3.58E+15,2-Jan-17,31-Dec-99,TRUE
05-8476331,Grover,Flanders,43,844,sales coordinator,middle,12,gflanders1j@gravatar.com,663-757-4468,709 Valley Edge Hill,Ariary,MGA,$466.21 ,4.04E+15,26-May-17,31-Dec-99,TRUE
32-3357466,Ahmad,Izakof,46,22,director of national sales,experienced,14,aizakof1k@mozilla.com,647-127-1413,1 Carberry Junction,Shekel,ILS,$480.37 ,5.44E+15,15-May-17,31-Dec-99,TRUE
67-8508390,Katya,Aingel,48,174,financial advisor,middle,8,kaingel1l@issuu.com,705-524-3079,73275 Lakewood Avenue,Rupiah,IDR,$501.32 ,2.02E+14,30-Nov-16,31-Dec-99,TRUE
88-3659906,Marie-jeanne,Errichiello,37,795,executive vice president of sales,expert,2,merrichiello1m@senate.gov,296-115-1177,95333 Gina Road,Sol,PEN,$646.90 ,3.56E+15,28-Nov-16,31-Dec-99,TRUE
79-4036474,Juline,Demeter,63,450,assistant store manager,middle,3,jdemeter1n@mapy.cz,590-452-4900,24573 Miller Junction,Peso,COP,$608.40 ,4.03E+15,17-Dec-16,31-Dec-99,TRUE
00-1537994,Ronnie,Brierton,54,754,account executive,middle,10,rbrierton1o@cisco.com,318-482-1373,75 Redwing Road,Somoni,TJS,$641.55 ,6.76E+17,18-Nov-16,31-Dec-99,TRUE
85-2036265,Fiona,Southerden,61,225,account executive,middle,12,fsoutherden1p@nature.com,881-704-1915,26 Jenifer Alley,Dinar,TND,$426.05 ,5.60E+15,29-Jul-17,31-Dec-99,TRUE
21-6486553,Chelsie,Ragdale,41,57,sales representative,novice,6,cragdale1q@cnn.com,570-431-3438,36 Reinke Circle,Yuan Renminbi,CNY,$561.75 ,6.39E+15,30-Nov-16,31-Dec-99,TRUE
35-6148361,Piggy,Slatford,39,346,sales coordinator,novice,4,pslatford1r@dagondesign.com,910-585-2411,56856 North Alley,Dollar,USD,$694.09 ,4.91E+18,25-Apr-17,31-Dec-99,TRUE
06-4604600,Honoria,Hazeup,30,344,store manager,middle,13,hhazeup1s@edublogs.org,283-391-6232,016 Northfield Parkway,Yuan Renminbi,CNY,$422.99 ,3.02E+13,23-Jun-17,31-Dec-99,TRUE
65-1999470,Jacintha,Hulle,20,146,sales coordinator,middle,4,jhulle1t@webeden.co.uk,821-866-6430,9 Butternut Circle,Zloty,PLN,$463.92 ,6.76E+18,6-Jan-17,31-Dec-99,TRUE
79-5637216,Tymothy,Comusso,38,949,sales coordinator,novice,8,tcomusso1u@fastcompany.com,292-730-3798,4746 Rigney Plaza,Krona,SEK,$838.04 ,3.58E+15,2-Jul-17,31-Dec-99,TRUE
19-3075246,Juliette,De Souza,35,906,sales director,expert,4,jdesouza1v@yellowbook.com,317-104-8251,304 Oriole Plaza,Krone,DKK,$882.11 ,3.56E+15,26-Jan-17,31-Dec-99,TRUE
31-8294595,Beatriz,Simson,40,539,executive vice president of sales,expert,5,bsimson1w@redcross.org,753-261-6455,0550 Steensland Way,Ruble,RUB,$923.52 ,5.64E+15,9-Feb-17,31-Dec-99,TRUE
37-5845218,Celestina,Jennery,46,924,retail sales consultant,expert,12,cjennery1x@moonfruit.com,617-984-6957,2053 Steensland Junction,Peso,PHP,$823.79 ,6.77E+15,26-Aug-17,31-Dec-99,TRUE
20-8959857,Brady,Schott,30,232,assistant store manager,middle,11,bschott1y@columbia.edu,259-450-6433,58 Anniversary Circle,Ruble,RUB,$653.89 ,3.57E+15,27-Dec-16,31-Dec-99,TRUE
39-4888064,Averell,Hyndson,27,195,sales director,expert,1,ahyndson1z@uol.com.br,200-902-1342,1342 Spenser Place,Yuan Renminbi,CNY,$583.58 ,4.04E+12,21-Apr-17,31-Dec-99,TRUE
73-2472644,Abel,Axworthy,29,552,store manager,novice,12,aaxworthy20@walmart.com,576-744-1893,4 Eastwood Terrace,Yuan Renminbi,CNY,$553.29 ,3.54E+15,23-Apr-17,31-Dec-99,TRUE
23-3835109,Gail,Tillard,25,351,account executive,middle,6,gtillard21@bloglovin.com,354-600-1290,10 Bluestem Hill,Euro,EUR,$838.45 ,3.75E+14,12-Oct-17,31-Dec-99,TRUE
96-7103954,Harriot,Bosden,55,843,account executive,experienced,7,hbosden22@wordpress.org,950-560-7811,7 Brentwood Alley,Euro,EUR,$507.51 ,6.04E+16,1-May-17,31-Dec-99,TRUE
04-4798685,Melonie,Hedges,33,67,sales director,novice,11,mhedges23@flickr.com,770-976-0406,06878 Logan Alley,Yuan Renminbi,CNY,$982.61 ,4.03E+15,23-Oct-17,31-Dec-99,TRUE
74-5966219,Marchelle,Corley,26,730,assistant store manager,middle,1,mcorley24@cyberchimps.com,302-202-4774,295 Ridgeview Plaza,Euro,EUR,$853.71 ,4.91E+15,13-Oct-17,31-Dec-99,TRUE
05-8097858,Shaylah,Antoniottii,26,33,executive vice president of sales,middle,5,santoniottii25@usatoday.com,721-261-4573,27518 Kingsford Center,Dong,VND,$535.57 ,3.56E+15,15-Mar-17,31-Dec-99,TRUE
63-3680377,Westley,Bruckman,61,871,sales coordinator,middle,11,wbruckman26@mac.com,209-622-4704,3942 Leroy Point,Krone,NOK,$413.68 ,3.55E+15,2-Dec-16,31-Dec-99,TRUE
98-9747244,Ilaire,Benjefield,24,666,retail sales consultant,middle,8,ibenjefield27@tinyurl.com,656-223-0132,1205 Fordem Circle,Dalasi,GMD,$945.22 ,5.10E+15,30-May-17,31-Dec-99,TRUE
35-4580045,Deloris,Yearns,62,503,executive vice president of sales,expert,7,dyearns28@utexas.edu,706-993-5970,8 Crest Line Street,Yuan Renminbi,CNY,$395.11 ,4.84E+15,29-May-17,31-Dec-99,TRUE
65-0516124,Kellia,Wakeman,34,852,financial planner,middle,10,kwakeman29@sphinn.com,574-663-7161,7508 Lien Street,Real,BRL,$572.87 ,3.58E+15,14-Oct-17,31-Dec-99,TRUE
67-1194878,Zandra,Yegorkin,55,776,sales coordinator,middle,13,zyegorkin2a@stumbleupon.com,862-701-1958,6759 Old Gate Point,Yuan Renminbi,CNY,$726.01 ,3.57E+15,20-Oct-17,31-Dec-99,TRUE
41-7192323,Hagan,McDugal,37,848,sales director,novice,4,hmcdugal2b@youtu.be,420-760-4558,5 East Court,Yuan Renminbi,CNY,$554.88 ,5.61E+15,13-Nov-17,31-Dec-99,TRUE
94-5737956,Bourke,Reyson,46,52,account executive,middle,7,breyson2c@phpbb.com,761-700-9712,2 Moulton Parkway,Euro,EUR,$528.04 ,3.56E+15,6-Aug-17,31-Dec-99,TRUE
71-1360055,Sunshine,Cloutt,27,431,executive vice president of sales,expert,11,scloutt2d@jugem.jp,645-342-0942,9978 Norway Maple Circle,Peso,PHP,$803.08 ,3.56E+15,24-Aug-17,31-Dec-99,TRUE
53-0982020,Bernie,Pallasch,21,993,account executive,experienced,3,bpallasch2e@kickstarter.com,461-481-7332,6 Shoshone Road,Rand,ZAR,$869.79 ,4.18E+15,1-Aug-17,31-Dec-99,TRUE
21-5341425,Esteban,Seavers,37,474,director of national sales,middle,7,eseavers2f@homestead.com,757-431-8330,6 Anzinger Pass,Kuna,HRK,$869.76 ,3.55E+15,26-May-17,31-Dec-99,TRUE
59-6376304,Valerie,Aaronson,55,414,sales associate,expert,12,vaaronson2g@tiny.cc,468-494-4285,96655 Grim Drive,Ouguiya,MRO,$403.50 ,5.10E+15,16-Feb-17,31-Dec-99,TRUE
12-4038410,Rosamund,Mulhall,32,820,director of inside sales,middle,5,rmulhall2h@flavors.me,502-330-6516,90 Barnett Avenue,Yuan Renminbi,CNY,$766.93 ,6.37E+15,28-Aug-17,31-Dec-99,TRUE
13-1829582,Isabelle,Trevithick,50,912,director of inside sales,middle,2,itrevithick2i@instagram.com,195-294-3547,80 Westridge Point,Euro,EUR,$640.76 ,3.74E+14,22-Dec-16,31-Dec-99,TRUE
53-2238487,Desirae,Glauber,44,597,sales coordinator,middle,4,dglauber2j@nsw.gov.au,282-604-7069,854 Maryland Plaza,Yuan Renminbi,CNY,$563.67 ,3.54E+15,25-Aug-17,31-Dec-99,TRUE
21-7528393,Arly,Spellecy,45,187,financial advisor,novice,14,aspellecy2k@webs.com,978-650-5006,57182 Pawling Plaza,Krona,SEK,$841.88 ,2.02E+14,28-Jan-17,31-Dec-99,TRUE
02-9526029,Sutherland,Heber,19,91,financial advisor,middle,3,sheber2l@wikipedia.org,239-230-1864,20 Hoffman Street,Dollar,CAD,$381.72 ,3.03E+13,10-Nov-17,31-Dec-99,TRUE
46-2241906,Karlan,Smitheram,52,139,account executive,expert,9,ksmitheram2m@nih.gov,444-176-9458,3 Fieldstone Terrace,Peso,PHP,$926.02 ,3.54E+15,20-Nov-16,31-Dec-99,TRUE
70-6375770,Karee,Priddis,45,72,director of inside sales,experienced,2,kpriddis2n@wired.com,685-537-4051,6749 Vermont Court,Yuan Renminbi,CNY,$976.31 ,5.10E+15,8-Jan-17,31-Dec-99,TRUE
29-5856611,Morie,Penritt,58,277,director of national sales,middle,3,mpenritt2o@google.ca,803-961-0836,2 Johnson Road,Euro,EUR,$870.96 ,3.57E+15,10-Mar-17,31-Dec-99,TRUE
10-0853466,Willi,Franseco,60,27,account executive,experienced,7,wfranseco2p@youtube.com,221-567-9841,83 Elka Parkway,Peso,ARS,$389.49 ,4.91E+18,24-Jan-17,31-Dec-99,TRUE
26-3694505,Cammi,Done,61,477,store manager,experienced,7,cdone2q@time.com,822-453-0083,12 Bellgrove Center,Dollar,KYD,$663.08 ,5.00E+15,19-Mar-17,31-Dec-99,TRUE
33-0831755,Shelia,Pawlaczyk,56,844,account executive,experienced,13,spawlaczyk2r@blogtalkradio.com,360-168-8986,24224 Portage Park,Yuan Renminbi,CNY,$774.85 ,4.91E+18,29-May-17,31-Dec-99,TRUE
95-2539848,Cacilie,Lashmore,58,390,sales coordinator,novice,5,clashmore2s@wikimedia.org,887-706-5632,08130 Elgar Junction,Yuan Renminbi,CNY,$455.88 ,3.55E+15,13-Nov-17,31-Dec-99,TRUE
51-0762044,Killy,Gariff,60,485,sales associate,expert,1,kgariff2t@parallels.com,542-990-1594,25922 Toban Junction,Krone,NOK,$853.33 ,4.94E+15,14-Jun-17,31-Dec-99,TRUE
34-4140548,Nani,Jersh,43,706,director of national sales,experienced,7,njersh2u@china.com.cn,916-770-2881,252 Del Mar Plaza,Euro,EUR,$855.46 ,5.02E+15,23-Jan-17,31-Dec-99,TRUE
35-3107646,Aloysius,Turnor,39,878,retail sales consultant,novice,2,aturnor2v@virginia.edu,638-426-3826,03 Everett Park,Dinar,TND,$734.72 ,5.61E+15,18-Nov-16,31-Dec-99,TRUE
70-1439781,Lilyan,Shalloe,48,172,director of inside sales,novice,10,lshalloe2w@state.gov,505-500-9148,80 Blaine Pass,Ruble,RUB,$384.35 ,3.56E+15,19-Mar-17,31-Dec-99,TRUE
61-7910504,Carmencita,Miguel,36,853,executive vice president of sales,expert,2,cmiguel2x@weather.com,727-782-9373,2 Fair Oaks Point,Krona,SEK,$710.55 ,2.02E+14,25-May-17,31-Dec-99,TRUE
29-3142244,Marjorie,McHenry,22,820,financial advisor,middle,7,mmchenry2y@army.mil,615-310-6912,0 Havey Court,Franc,DJF,$824.56 ,5.00E+15,15-Aug-17,31-Dec-99,TRUE
38-6691783,Bethanne,Gabrieli,46,769,director of national sales,expert,6,bgabrieli2z@cornell.edu,279-578-3176,16 Service Point,Ruble,RUB,$712.69 ,3.58E+15,20-Apr-17,31-Dec-99,TRUE
35-4725521,Skylar,Coghlin,52,210,retail sales consultant,expert,8,scoghlin30@dedecms.com,745-433-4598,94 Lyons Point,Euro,EUR,$666.74 ,5.21E+15,5-Sep-17,31-Dec-99,TRUE
83-6906435,Margarethe,Stubbert,23,615,financial planner,middle,4,mstubbert31@hhs.gov,874-677-5945,51521 Fairview Drive,Rupiah,IDR,$596.00 ,3.58E+15,26-Jul-17,31-Dec-99,TRUE
40-2303487,Rem,Bazelle,24,271,sales coordinator,middle,5,rbazelle32@liveinternet.ru,221-724-0503,1047 Ridgeview Way,Sol,PEN,$783.07 ,3.74E+14,12-Sep-17,31-Dec-99,TRUE
57-5443667,Elladine,Salzburger,35,11,executive vice president of sales,novice,9,esalzburger33@free.fr,546-898-0446,3 Bowman Lane,Yuan Renminbi,CNY,$997.28 ,3.57E+15,13-Mar-17,31-Dec-99,TRUE
83-1112572,Shermy,Fakeley,51,303,sales representative,expert,8,sfakeley34@digg.com,959-484-6927,95927 Farmco Court,Yuan Renminbi,CNY,$433.31 ,5.60E+15,9-Jan-17,31-Dec-99,TRUE
81-5374529,Janet,Thornbarrow,40,774,assistant store manager,middle,11,jthornbarrow35@columbia.edu,505-492-2346,8473 Mosinee Lane,Peso,PHP,$787.24 ,3.54E+15,27-Jan-17,31-Dec-99,TRUE
89-2156278,Melanie,Ferrie,26,945,sales coordinator,expert,3,mferrie36@blogger.com,332-873-1881,6195 Derek Road,Euro,EUR,$381.98 ,3.74E+14,25-Jul-17,31-Dec-99,TRUE
48-3228471,Sly,Crame,59,261,sales director,middle,11,scrame37@un.org,924-326-7205,582 Lien Park,Zloty,PLN,$886.44 ,3.04E+13,29-Nov-16,31-Dec-99,TRUE
35-4040660,Chrissie,Neljes,23,74,director of inside sales,expert,12,cneljes38@shareasale.com,268-618-4783,59507 Shoshone Point,Yuan Renminbi,CNY,$829.09 ,3.53E+15,5-Oct-17,31-Dec-99,TRUE
29-6943360,Letti,Gentery,63,534,retail sales consultant,experienced,8,lgentery39@answers.com,174-441-5103,26864 Center Trail,Ruble,RUB,$397.03 ,2.02E+14,21-Dec-16,31-Dec-99,TRUE
40-5091515,Stanleigh,Raggatt,38,146,store manager,middle,8,sraggatt3a@php.net,569-598-2289,2523 Buhler Way,Ruble,RUB,$864.98 ,3.49E+14,23-Dec-16,31-Dec-99,TRUE
54-0264812,Kassi,Spiteri,45,973,sales associate,expert,7,kspiteri3b@tuttocitta.it,123-410-8739,72471 Hollow Ridge Hill,Euro,EUR,$628.54 ,3.56E+15,31-Mar-17,31-Dec-99,TRUE
47-9906630,Kary,McCuis,18,800,account executive,expert,14,kmccuis3c@bravesites.com,103-756-9507,5 Kennedy Avenue,Escudo,CVE,$808.32 ,3.56E+15,1-Aug-17,31-Dec-99,TRUE
82-8094254,Brigitta,Bohin,57,104,sales director,novice,1,bbohin3d@globo.com,878-898-6654,51257 Dunning Circle,Dram,AMD,$953.40 ,4.91E+17,5-Oct-17,31-Dec-99,TRUE
19-8456252,Briny,Godlee,49,922,sales associate,novice,2,bgodlee3e@epa.gov,995-396-6510,125 Brentwood Place,Euro,EUR,$841.86 ,5.60E+15,8-Jun-17,31-Dec-99,TRUE
80-4227828,Paige,Brevetor,52,438,store manager,expert,7,pbrevetor3f@clickbank.net,464-860-8353,4 Jay Court,Euro,EUR,$851.76 ,3.54E+15,4-Dec-16,31-Dec-99,TRUE
40-2715513,Martita,Zimmerman,36,212,assistant store manager,novice,5,mzimmerman3g@trellian.com,890-603-0857,79731 Arrowood Way,Peso,PHP,$464.58 ,3.53E+15,8-Feb-17,31-Dec-99,TRUE
97-4865065,Anna-maria,Rillett,56,277,financial planner,middle,3,arillett3h@ucla.edu,381-608-2957,50176 Hintze Parkway,Koruna,CZK,$899.19 ,5.10E+15,18-Feb-17,31-Dec-99,TRUE
35-2720934,Charlot,Tuison,40,922,director of national sales,expert,14,ctuison3i@wordpress.org,287-151-2457,75811 Forster Place,Zloty,PLN,$587.83 ,3.58E+15,7-Mar-17,31-Dec-99,TRUE
17-3350197,Tammy,Mattityahou,27,123,retail sales consultant,novice,11,tmattityahou3j@moonfruit.com,964-473-1732,7 Northport Drive,Rupiah,IDR,$519.21 ,3.57E+15,29-Aug-17,31-Dec-99,TRUE
29-3843570,Torrin,Trevance,48,572,sales associate,novice,2,ttrevance3k@123-reg.co.uk,222-166-0895,28210 Schmedeman Way,Hryvnia,UAH,$354.34 ,5.01E+15,28-Jan-17,31-Dec-99,TRUE
75-8936594,Lon,Savins,53,583,sales director,expert,2,lsavins3l@gravatar.com,761-492-4362,19 Coolidge Trail,Sol,PEN,$663.33 ,5.00E+15,22-Aug-17,31-Dec-99,TRUE
39-8917967,Drugi,Clowton,40,190,sales representative,expert,7,dclowton3m@ed.gov,411-199-3748,34 Sage Avenue,Euro,EUR,$990.37 ,3.54E+15,25-Jul-17,31-Dec-99,TRUE
