FR92 3010 8742 4479 JQDR MM7G 267,Puce,exquisite ease,fashion,bra,Puce,75,64.44,8393,23-Nov-12,31-Dec-99,TRUE
SK67 1335 0163 2549 4866 1310,Khaki,the charm of rococo,fashion,bra,Khaki,48,31,9643,5-Dec-15,31-Dec-99,TRUE
IS74 0090 2642 6427 2575 2807 45,Aquamarine,exquisite elegance,fashion,bra,Aquamarine,54,42.26,9330,10-Mar-16,31-Dec-99,TRUE
FI80 2876 5201 5639 33,Fuscia,openwork history,fashion,bra,Fuscia,28,63.04,2500,15-Sep-13,31-Dec-99,TRUE
LT18 5732 8625 3586 4263,Yellow,openwork history,fashion,bra,Yellow,57,89.61,1057,12-May-12,31-Dec-99,TRUE
FR79 8302 7847 39IT AV2D LV8X T17,Mauv,exquisite elegance,fashion,bra,Mauv,28,4.43,3719,13-Oct-15,31-Dec-99,TRUE
BA85 2911 2207 6295 7753,Green,exquisite ease,fashion,bra,Green,70,11.41,3084,2-Oct-12,31-Dec-99,TRUE
ES37 1955 0819 3435 5993 5640,Puce,openwork history,fashion,bra,Puce,52,60,5618,10-Apr-17,31-Dec-99,TRUE
ME64 8578 3765 2923 5742 69,Khaki,boudoir romance,fashion,bra,Khaki,23,81.59,7443,20-Apr-12,31-Dec-99,TRUE
HR41 7785 4183 2862 1926 6,Indigo,refined retro,fashion,bra,Indigo,26,74.77,2835,27-Sep-15,31-Dec-99,TRUE
IS21 2275 3223 2292 5784 8677 09,Khaki,after midnight,fashion,bra,Khaki,36,6.61,5572,13-Aug-13,31-Dec-99,TRUE
LU28 357R EK1N AR9L H9AA,Mauv,comfort formula,fashion,bra,Mauv,10,55.55,5534,2-Nov-13,31-Dec-99,TRUE
IS70 5967 3241 4684 2634 0909 37,Puce,exquisite elegance,fashion,bra,Puce,62,61.62,2629,20-Feb-14,31-Dec-99,TRUE
DE17 1991 8129 3298 0489 13,Crimson,comfort formula,fashion,bra,Crimson,56,96.45,3559,11-Sep-17,31-Dec-99,TRUE
ES56 6219 0138 1297 3986 6476,Khaki,bouquet of emotions,fashion,bra,Khaki,27,78.89,5603,19-Dec-16,31-Dec-99,TRUE
DE96 7163 4808 1925 8980 70,Indigo,boudoir romance,fashion,bra,Indigo,55,69.92,6702,14-Nov-14,31-Dec-99,TRUE
FR16 0317 7176 10AZ YFKX WBAV W60,Fuscia,the charm of rococo,fashion,bra,Fuscia,23,16.28,9054,12-Jul-16,31-Dec-99,TRUE
GR33 3989 946R JIPI HXFR QZJO ZUJ,Blue,openwork history,fashion,bra,Blue,80,64.83,3790,8-Jul-16,31-Dec-99,TRUE
FR97 5744 2378 31GP ZQCA JMML G81,Maroon,bouquet of emotions,fashion,bra,Maroon,44,47.48,5429,27-Apr-12,31-Dec-99,TRUE
ME12 6510 7843 5699 1423 15,Khaki,accent by milavitsa,fashion,bra,Khaki,11,90.38,8589,17-Sep-16,31-Dec-99,TRUE
GT49 9URM XVKX RWAD V0PC WM2D 9KDH,Purple,flower poetry,fashion,bra,Purple,50,56.88,9809,9-Jan-12,31-Dec-99,TRUE
SE20 7508 2078 2305 8797 6484,Maroon,bouquet of emotions,fashion,bra,Maroon,23,73.9,5372,19-Jun-13,31-Dec-99,TRUE
FR27 4833 3633 24QU MHPO SI6N O99,Fuscia,flower poetry,fashion,bra,Fuscia,64,38.98,8971,20-Jul-16,31-Dec-99,TRUE
EE55 2634 3913 2622 3515,Turquoise,openwork history,fashion,bra,Turquoise,15,32.47,2346,2-Jul-13,31-Dec-99,TRUE
LI17 1170 7LMD RBHR ZFAX L,Turquoise,openwork history,fashion,bra,Turquoise,44,90.98,2512,16-Jan-12,31-Dec-99,TRUE
FO67 9734 0126 7994 83,Yellow,soft touch,fashion,bra,Yellow,68,66.72,2187,21-Jun-15,31-Dec-99,TRUE
MK45 263T FG4Q 5NYK Z00,Green,refined retro,fashion,bra,Green,65,21.92,1444,16-Oct-13,31-Dec-99,TRUE
HU30 5165 4196 3764 4904 8142 4049,Indigo,refined retro,fashion,bra,Indigo,61,38.21,6249,6-Jan-12,31-Dec-99,TRUE
FI55 9763 5619 8504 99,Red,bouquet of emotions,fashion,bra,Red,5,71.09,1498,10-Sep-16,31-Dec-99,TRUE
ME82 2693 2764 4560 4885 38,Orange,after midnight,fashion,bra,Orange,10,8.23,5117,2-Jun-16,31-Dec-99,TRUE
FR44 3791 7900 53DX RGKR ZELS N63,Goldenrod,accent by milavitsa,fashion,bra,Goldenrod,14,93.76,2327,10-May-12,31-Dec-99,TRUE
MK95 0826 POEM WL36 Y41,Indigo,after midnight,fashion,bra,Indigo,38,32.94,1225,7-Jul-15,31-Dec-99,TRUE
LB88 7334 PGMO XMFL HHAE SHXZ D5AJ,Goldenrod,comfort formula,fashion,bra,Goldenrod,49,46.93,3088,13-Jul-15,31-Dec-99,TRUE
DK19 8336 6708 8100 15,Mauv,flower poetry,fashion,bra,Mauv,11,56.9,5217,11-Dec-16,31-Dec-99,TRUE
AT44 0072 3081 8341 3721,Goldenrod,boudoir romance,fashion,bra,Goldenrod,18,36.48,5524,17-Feb-14,31-Dec-99,TRUE
SM85 R347 2533 891I BEHE PWO2 STX,Purple,bouquet of emotions,fashion,bra,Purple,43,80.26,2470,28-Aug-12,31-Dec-99,TRUE
NO39 2457 8954 468,Aquamarine,soft touch,fashion,bra,Aquamarine,73,15.87,8395,6-May-12,31-Dec-99,TRUE
NL51 ETUD 3633 3495 44,Teal,exquisite elegance,fashion,bra,Teal,4,60.82,1487,25-Sep-15,31-Dec-99,TRUE
PK48 AHEZ 53UA 0AEL 6UVT DM9R,Crimson,exquisite elegance,fashion,bra,Crimson,3,91.07,7592,28-Oct-14,31-Dec-99,TRUE
GL72 3475 2782 7478 34,Fuscia,the charm of rococo,fashion,bra,Fuscia,62,77.3,8174,23-Jul-14,31-Dec-99,TRUE
FR94 5357 4448 16MZ JFUF D2A8 O03,Purple,boudoir romance,fashion,bra,Purple,4,59.63,8117,29-Aug-17,31-Dec-99,TRUE
AT76 9235 8400 6871 4945,Orange,the charm of rococo,fashion,bra,Orange,47,48.64,2785,22-May-17,31-Dec-99,TRUE
BE37 9560 3958 8422,Blue,bouquet of emotions,fashion,bra,Blue,80,97.54,2128,15-May-14,31-Dec-99,TRUE
HU23 1888 6657 3065 5357 0759 5071,Mauv,the charm of rococo,fashion,bra,Mauv,37,59.47,3893,7-Dec-14,31-Dec-99,TRUE
FR65 4721 6662 44DC 3FBL 9FIQ I57,Pink,openwork history,fashion,bra,Pink,60,3.64,2254,5-May-17,31-Dec-99,TRUE
RS23 4336 9791 4024 4423 23,Pink,soft touch,fashion,bra,Pink,54,87.36,2914,25-Jul-14,31-Dec-99,TRUE
GB96 ULWZ 7105 2776 7399 43,Yellow,refined retro,fashion,bra,Yellow,10,47.5,3924,23-Sep-13,31-Dec-99,TRUE
SI76 1999 4873 2467 315,Fuscia,comfort formula,fashion,bra,Fuscia,64,66.92,5951,26-Mar-15,31-Dec-99,TRUE
FR78 5612 0678 95EF U0PG 5OXC S43,Khaki,soft touch,fashion,bra,Khaki,27,53.02,1170,12-Jun-14,31-Dec-99,TRUE
FR73 4857 9544 31XN ALTQ YMW7 U43,Turquoise,exquisite elegance,fashion,bra,Turquoise,28,98.57,9251,22-Aug-17,31-Dec-99,TRUE
NL66 DQVS 6100 0488 16,Purple,flower poetry,fashion,bra,Purple,31,34.89,8371,26-Aug-14,31-Dec-99,TRUE
CR10 4436 1437 3130 9335 9,Puce,refined retro,fashion,bra,Puce,70,4.25,9076,1-Jan-17,31-Dec-99,TRUE
FR43 4314 6413 98MR TOOD PBLN U05,Blue,soft touch,fashion,bra,Blue,52,90.87,2879,16-Jun-16,31-Dec-99,TRUE
DK89 2342 1784 6511 78,Red,bouquet of emotions,fashion,bra,Red,34,67.23,3638,19-Dec-12,31-Dec-99,TRUE
FR17 0970 1496 50RO FDKV RSZA L82,Green,flower poetry,fashion,bra,Green,49,51.48,7214,19-May-15,31-Dec-99,TRUE
MU97 MOVZ 5964 2797 3098 5603 417U JQ,Puce,refined retro,fashion,bra,Puce,56,96.69,7829,26-May-12,31-Dec-99,TRUE
AT88 4079 8535 0463 6335,Turquoise,exquisite ease,fashion,bra,Turquoise,51,69.53,8938,20-Nov-13,31-Dec-99,TRUE
FR29 0452 1617 58IP 9HLZ I3M4 M80,Red,boudoir romance,fashion,bra,Red,51,94.28,2697,6-Jan-14,31-Dec-99,TRUE
IT82 A628 0113 955X XZTK 9IXO VX7,Mauv,exquisite ease,fashion,bra,Mauv,36,89.2,4160,28-Jun-17,31-Dec-99,TRUE
IE95 NOVA 9714 3444 3992 89,Crimson,soft touch,fashion,bra,Crimson,35,6.48,8574,8-Oct-17,31-Dec-99,TRUE
AZ10 KXXE NUQN Y8SH JKXA TKWA XXMR,Purple,boudoir romance,fashion,bra,Purple,47,41.1,8070,27-Jul-12,31-Dec-99,TRUE
KZ15 249I WH2Y 4GLL OTWH,Green,refined retro,fashion,bra,Green,56,34.05,2411,4-Oct-17,31-Dec-99,TRUE
EE24 2206 4687 7444 4256,Mauv,exquisite ease,fashion,bra,Mauv,6,19.68,4910,26-May-12,31-Dec-99,TRUE
LB95 2943 NOHK T0D8 PHQL KMHU IFUB,Green,openwork history,fashion,bra,Green,22,18.29,2444,20-May-14,31-Dec-99,TRUE
TN51 3834 5635 5047 1791 1510,Khaki,exquisite elegance,fashion,bra,Khaki,9,55.56,6019,7-Jan-12,31-Dec-99,TRUE
FI52 7549 7530 9436 23,Khaki,openwork history,fashion,bra,Khaki,73,70.63,8723,1-Jun-16,31-Dec-99,TRUE
FO88 9522 3857 0477 98,Aquamarine,bouquet of emotions,fashion,bra,Aquamarine,49,93.09,6221,14-Jul-17,31-Dec-99,TRUE
MU55 RONO 0705 7511 8276 6997 668T EM,Maroon,exquisite ease,fashion,bra,Maroon,11,47.01,4509,4-Apr-15,31-Dec-99,TRUE
KZ43 4727 WEQF UE59 SFL5,Crimson,comfort formula,fashion,bra,Crimson,6,64.44,6342,28-Jan-13,31-Dec-99,TRUE
MT90 VOXP 1442 7QWI ZIBB 4XPQ NIPY DZK,Goldenrod,bouquet of emotions,fashion,bra,Goldenrod,4,44.68,9144,25-Jul-13,31-Dec-99,TRUE
MK72 464J YY6U 6WCD 347,Green,soft touch,fashion,bra,Green,65,41.01,7874,29-Sep-17,31-Dec-99,TRUE
FR13 0278 0948 08PR AF6Y BU8Y B16,Purple,the charm of rococo,fashion,bra,Purple,66,78.45,7746,18-Sep-17,31-Dec-99,TRUE
ES04 7300 2582 5885 6293 7702,Maroon,the charm of rococo,fashion,bra,Maroon,48,79.72,5660,19-Feb-14,31-Dec-99,TRUE
FR15 1341 9472 36QM VDSI 0WL4 J89,Maroon,accent by milavitsa,fashion,bra,Maroon,56,61.7,1820,27-Feb-17,31-Dec-99,TRUE
AE21 8199 8129 9133 3340 812,Red,boudoir romance,fashion,bra,Red,49,31.26,7165,24-Sep-16,31-Dec-99,TRUE
IT96 D804 2305 732G ZADZ JBUS MF5,Aquamarine,the charm of rococo,fashion,bra,Aquamarine,30,92.88,1549,24-Nov-15,31-Dec-99,TRUE
DE70 3081 7535 2034 9893 76,Crimson,bouquet of emotions,fashion,bra,Crimson,35,92.56,4146,19-Dec-12,31-Dec-99,TRUE
HU03 9990 3712 8431 3356 1054 7330,Goldenrod,accent by milavitsa,fashion,bra,Goldenrod,78,22.57,5366,3-Jan-15,31-Dec-99,TRUE
BA88 5515 3067 5418 5852,Red,exquisite ease,fashion,bra,Red,19,92.63,4141,11-Jan-17,31-Dec-99,TRUE
VG11 VVQF 2669 8551 4608 8522,Crimson,bouquet of emotions,fashion,bra,Crimson,70,67.85,1918,21-Mar-14,31-Dec-99,TRUE
LV66 KYTC GTVG ME3Z 74FS P,Green,bouquet of emotions,fashion,bra,Green,43,95.29,8930,17-Apr-16,31-Dec-99,TRUE
KZ63 797N FQ9L MVTP MQFU,Red,boudoir romance,fashion,bra,Red,40,60.38,1406,2-Jun-16,31-Dec-99,TRUE
BH87 IRTK 790J 6DRJ Q5F9 I3,Goldenrod,openwork history,fashion,bra,Goldenrod,2,6.46,4515,4-Dec-15,31-Dec-99,TRUE
KW76 SJPF BFAD JDGQ ZNTA GFVO EVNB CZ,Mauv,the charm of rococo,fashion,bra,Mauv,58,73.89,8526,24-May-17,31-Dec-99,TRUE
AD96 1981 6382 AFZY A4NK WKHZ,Crimson,refined retro,fashion,bra,Crimson,67,77.56,1726,11-Feb-15,31-Dec-99,TRUE
FR96 0895 2705 90AE ACSV SPIX Q78,Red,after midnight,fashion,bra,Red,23,61.83,2551,28-Mar-16,31-Dec-99,TRUE
PS14 AKCL TBVY AECU SLLA QNMV YWTL N,Goldenrod,boudoir romance,fashion,bra,Goldenrod,13,14.51,6143,16-May-15,31-Dec-99,TRUE
SA87 4203 1AL5 AF2W 4AIA ZFWR,Purple,after midnight,fashion,bra,Purple,52,41.27,2081,12-Aug-12,31-Dec-99,TRUE
IL26 7104 8090 8876 2053 542,Violet,after midnight,fashion,bra,Violet,65,96.4,2515,28-Jun-14,31-Dec-99,TRUE
FR04 8843 2633 89QL UQY3 XHHX M02,Blue,refined retro,fashion,bra,Blue,76,28.79,2787,1-Sep-17,31-Dec-99,TRUE
DE89 4609 7941 0194 9924 47,Blue,bouquet of emotions,fashion,bra,Blue,77,30.27,5012,20-Jan-16,31-Dec-99,TRUE
FR62 1643 6271 85S0 WKIX 3HNG O02,Goldenrod,openwork history,fashion,bra,Goldenrod,67,34.53,8705,10-Jul-14,31-Dec-99,TRUE
GR68 2660 372D AJHS HLO0 EABK AY6,Teal,the charm of rococo,fashion,bra,Teal,2,20.75,9010,8-May-12,31-Dec-99,TRUE
MD36 TCBT 2WSG ZORG XLH5 2ODV,Fuscia,bouquet of emotions,fashion,bra,Fuscia,56,95.3,3699,10-Sep-13,31-Dec-99,TRUE
IL97 9044 3173 7348 2291 723,Violet,the charm of rococo,fashion,bra,Violet,34,74.78,9490,18-Feb-12,31-Dec-99,TRUE
NO30 3929 8725 873,Teal,accent by milavitsa,fashion,bra,Teal,78,74.84,6023,2-Apr-15,31-Dec-99,TRUE
SE62 8826 5107 4583 7214 5423,Crimson,exquisite elegance,fashion,bra,Crimson,68,62.21,1150,21-Nov-14,31-Dec-99,TRUE
KW30 MABQ TBWG 2FMG BZE9 HL67 CWIC HD,Maroon,openwork history,fashion,bra,Maroon,25,26.21,9556,5-May-12,31-Dec-99,TRUE
FR42 3601 8487 67RK J7SX 83KK O23,Crimson,exquisite ease,fashion,bra,Crimson,41,24.62,2492,21-Nov-12,31-Dec-99,TRUE
SE62 1515 9493 3488 8923 5132,Yellow,bouquet of emotions,fashion,bra,Yellow,7,34.84,8067,5-Aug-13,31-Dec-99,TRUE
CH94 7949 7ZEO AAMN QUCJ W,Goldenrod,after midnight,fashion,bra,Goldenrod,59,17.03,8449,8-Mar-14,31-Dec-99,TRUE
MD92 VWME GDWK PIXY RASM PFYY,Khaki,after midnight,fashion,bra,Khaki,64,97.01,3686,23-Jul-14,31-Dec-99,TRUE
DO21 TZQA 9259 6808 1432 2951 5981,Red,exquisite elegance,fashion,bra,Red,64,1.43,2166,18-Mar-12,31-Dec-99,TRUE
CZ57 1236 9328 1869 6912 9582,Mauv,flower poetry,fashion,bra,Mauv,35,56.49,3091,23-Dec-15,31-Dec-99,TRUE
LV11 DUPO JJDA 6ZP2 QPLA H,Puce,exquisite elegance,fashion,bra,Puce,17,57.18,7363,6-May-15,31-Dec-99,TRUE
IT63 K487 0890 442J DQX3 GWM4 PPY,Indigo,exquisite elegance,fashion,bra,Indigo,44,25.65,4974,23-Oct-17,31-Dec-99,TRUE
FO58 4426 1984 8411 79,Green,exquisite ease,fashion,bra,Green,38,86.36,1197,8-Nov-13,31-Dec-99,TRUE
FO71 3065 2719 3392 54,Crimson,refined retro,fashion,bra,Crimson,8,13.62,7930,25-Dec-13,31-Dec-99,TRUE
IL23 2381 0345 5809 3559 067,Red,flower poetry,fashion,bra,Red,47,95.63,9176,3-Jul-15,31-Dec-99,TRUE
FR31 9155 5967 54JX URLB I0IJ C50,Green,refined retro,fashion,bra,Green,69,5.34,4706,2-Jan-14,31-Dec-99,TRUE
IE48 HYGG 8420 0172 1246 63,Blue,the charm of rococo,fashion,bra,Blue,46,18.62,5601,2-Sep-17,31-Dec-99,TRUE
VG96 LOEU 7554 6892 5870 9076,Crimson,exquisite elegance,fashion,bra,Crimson,3,49.56,2850,25-May-12,31-Dec-99,TRUE
AD05 7425 1480 DO5A QX9I QOFU,Green,after midnight,fashion,bra,Green,19,41.11,5661,24-Sep-15,31-Dec-99,TRUE
GR71 2863 1995 IRYW MPNU FHI7 WOU,Orange,accent by milavitsa,fashion,bra,Orange,1,62.05,3486,13-Jun-15,31-Dec-99,TRUE
PS09 QYUY HZAF JTH6 TMJD LWCY 8YBK D,Crimson,after midnight,fashion,bra,Crimson,79,58.02,9672,29-Jan-16,31-Dec-99,TRUE
FI33 4808 9746 0265 20,Blue,bouquet of emotions,fashion,bra,Blue,29,73.71,6912,20-Apr-15,31-Dec-99,TRUE
PS30 UUVG P3EE BEPF FQDZ TGAA ETZI B,Mauv,flower poetry,fashion,bra,Mauv,13,43.09,4550,25-Feb-15,31-Dec-99,TRUE
LT19 5151 0828 1623 0803,Yellow,openwork history,fashion,bra,Yellow,38,81.46,2743,6-Jun-14,31-Dec-99,TRUE
MK24 074E GVP1 I0S5 Y84,Khaki,soft touch,fashion,bra,Khaki,60,30.34,2794,28-May-12,31-Dec-99,TRUE
GT98 ZRGV DWSH HB27 CAPI B65M TFAC,Yellow,after midnight,fashion,bra,Yellow,32,40.6,5205,7-Sep-15,31-Dec-99,TRUE
GI56 KWXG NBGB N7IC YQ0D SDE,Turquoise,exquisite elegance,fashion,bra,Turquoise,4,24.12,5497,19-Jan-14,31-Dec-99,TRUE
PL33 8308 5299 0371 9797 5065 5920,Mauv,openwork history,fashion,bra,Mauv,14,95.97,6911,17-Apr-16,31-Dec-99,TRUE
FR81 5797 1323 85VB HUAZ JHFR F20,Mauv,soft touch,fashion,bra,Mauv,51,79.69,9183,22-Feb-15,31-Dec-99,TRUE
