78-4429968,Izak,Joerning,18,561,sales representative,middle,15,ijoerningi@huffingtonpost.com,907-868-4857,43 Arkansas Plaza,Real,BRL,447.45,6.33E+15,11-Jun-17,31-Dec-99,TRUE
06-0854037,Trudie,Sempill,55,462,financial planner,experienced,13,tsempillj@ft.com,945-953-9004,338 Mendota Trail,Krona,SEK,712.13,3.54E+15,3-Mar-17,31-Dec-99,TRUE
06-8633462,Thorndike,Fyfield,55,508,executive vice president of sales,middle,8,tfyfieldk@soundcloud.com,448-608-5322,5 Westerfield Street,Dollar,NZD,963.58,5.60E+16,28-Aug-17,31-Dec-99,TRUE
35-0059874,Amye,Jurges,46,936,account executive,middle,15,ajurgesl@behance.net,656-360-6181,1 Stoughton Point,Yen,JPY,735.14,5.64E+17,28-May-17,31-Dec-99,TRUE
07-0101449,Rock,Berling,35,104,sales coordinator,experienced,13,rberlingm@weebly.com,737-385-2481,900 Dryden Pass,Real,BRL,402.56,3.56E+15,27-May-17,31-Dec-99,TRUE
61-2548107,Branden,Timothy,28,306,financial advisor,experienced,1,btimothyn@google.com.au,498-207-5635,13 Bayside Street,Peso,ARS,423.32,3.55E+15,22-Aug-17,31-Dec-99,TRUE
56-7315204,Sascha,Muro,50,698,sales associate,expert,12,smuroo@umich.edu,446-138-5501,376 Oak Valley Alley,Euro,EUR,680.23,5.01E+15,25-Apr-17,31-Dec-99,TRUE
54-5118462,Ross,Robottham,22,190,sales associate,novice,1,rrobotthamp@clickbank.net,908-204-6161,4 Sugar Center,Peso,COP,362.86,3.54E+15,30-May-17,31-Dec-99,TRUE
70-1941940,Janifer,Halburton,44,570,sales coordinator,experienced,13,jhalburtonq@craigslist.org,773-934-3111,8185 Vera Circle,Marka,BAM,499.96,5.02E+17,20-Feb-17,31-Dec-99,TRUE
59-6541984,Rudd,Dickens,31,82,director of inside sales,experienced,4,rdickensr@gmpg.org,200-998-0004,069 Packers Street,Yuan Renminbi,CNY,795.09,5.60E+15,10-Nov-17,31-Dec-99,TRUE
98-9868516,Melisent,Colliber,22,243,financial advisor,expert,14,mcollibers@shutterfly.com,487-214-3110,119 Dawn Parkway,Hryvnia,UAH,811.85,3.54E+15,28-Nov-16,31-Dec-99,TRUE
54-0368448,Aline,Luton,45,772,account executive,middle,7,alutont@foxnews.com,104-965-6966,8 Mallard Center,Real,BRL,657.5,3.56E+15,21-Oct-17,31-Dec-99,TRUE
85-1101230,Shayna,Edlyn,58,508,director of national sales,expert,10,sedlynu@skype.com,273-679-0055,913 Larry Lane,Yuan Renminbi,CNY,941.45,3.57E+15,17-Jul-17,31-Dec-99,TRUE
37-6432852,Pietro,Kahane,55,170,retail sales consultant,experienced,2,pkahanev@rakuten.co.jp,498-786-2982,4177 Mcbride Junction,Rupiah,IDR,869.35,5.60E+15,24-Sep-17,31-Dec-99,TRUE
06-3375874,Vernon,Stearn,32,34,director of inside sales,experienced,13,vstearnw@newsvine.com,265-181-8639,770 Leroy Pass,Krona,SEK,950.89,6.33E+15,15-Mar-17,31-Dec-99,TRUE
50-4304696,Taryn,Bedle,33,403,sales representative,novice,9,tbedlex@exblog.jp,585-767-3983,17 Loeprich Plaza,Euro,EUR,467.15,4.02E+15,19-Oct-17,31-Dec-99,TRUE
34-6035596,Stanton,Kenwin,33,895,director of inside sales,experienced,7,skenwiny@google.com,673-250-2486,0 La Follette Drive,Euro,EUR,846.99,4.03E+15,9-Feb-17,31-Dec-99,TRUE
72-6167265,Rana,Mathewes,49,722,financial planner,experienced,6,rmathewesz@unc.edu,492-734-3527,11 Miller Pass,Tugrik,MNT,890.11,4.91E+15,5-Dec-16,31-Dec-99,TRUE
11-1640399,Gilly,Callum,47,516,director of national sales,middle,5,gcallum10@360.cn,278-116-4102,1509 Prentice Alley,Yuan Renminbi,CNY,614.37,3.53E+15,22-Nov-16,31-Dec-99,TRUE
66-5644246,Christian,Pirt,28,343,sales coordinator,experienced,11,cpirt11@sina.com.cn,140-950-5705,55 Lighthouse Bay Center,Zloty,PLN,813.15,6.39E+15,1-Nov-17,31-Dec-99,TRUE
01-1908285,Dasha,Hayles,30,237,account executive,middle,8,dhayles12@woothemes.com,898-369-3416,56952 Waxwing Plaza,Baht,THB,667.91,5.05E+15,30-Jul-17,31-Dec-99,TRUE
64-4802407,Stanfield,Gaywood,34,352,sales coordinator,expert,11,sgaywood13@yellowpages.com,759-605-5476,3 Magdeline Avenue,Euro,EUR,458.61,3.57E+15,7-Feb-17,31-Dec-99,TRUE
56-0254320,Ivett,Cadge,61,735,sales associate,middle,11,icadge14@mayoclinic.com,623-400-3502,9348 Stoughton Plaza,Franc,XOF,673.01,3.57E+15,7-Mar-17,31-Dec-99,TRUE
21-8494241,Helge,Javes,51,394,financial advisor,expert,12,hjaves15@is.gd,283-100-9870,85080 Pine View Plaza,Yuan Renminbi,CNY,738.76,5.28E+15,16-Mar-17,31-Dec-99,TRUE
37-8731103,Jerald,Sirmond,44,311,sales coordinator,experienced,10,jsirmond16@cnbc.com,351-115-6765,76 Kensington Circle,Yuan Renminbi,CNY,617.76,3.54E+15,29-Sep-17,31-Dec-99,TRUE
24-6724293,Giralda,Negri,26,120,account executive,experienced,7,gnegri17@fotki.com,303-907-8196,4414 Jenifer Drive,Franc,XOF,612.7,3.56E+15,13-Apr-17,31-Dec-99,TRUE
82-5892953,Brandise,Grigoroni,18,810,sales coordinator,experienced,11,bgrigoroni18@smh.com.au,803-925-7322,9374 Elgar Plaza,Euro,EUR,597.45,4.94E+18,12-Apr-17,31-Dec-99,TRUE
80-7939012,Karena,Downage,56,700,financial planner,experienced,10,kdownage19@nbcnews.com,443-760-1270,86 Lawn Pass,Yuan Renminbi,CNY,771.36,3.72E+14,12-Jul-17,31-Dec-99,TRUE
58-1964083,Ludwig,Beart,50,872,store manager,expert,4,lbeart1a@usda.gov,327-897-6407,01 Magdeline Circle,Koruna,CZK,562.06,4.92E+15,29-Jul-17,31-Dec-99,TRUE
94-4495162,Abby,Meriel,26,449,assistant store manager,expert,11,ameriel1b@nationalgeographic.com,222-356-1620,489 Lien Center,Yuan Renminbi,CNY,662.85,3.55E+15,28-Jan-17,31-Dec-99,TRUE
33-1216463,Damiano,Pendock,60,276,executive vice president of sales,novice,9,dpendock1c@dagondesign.com,492-482-8900,710 Hooker Hill,Yuan Renminbi,CNY,851.63,3.53E+15,31-Jul-17,31-Dec-99,TRUE
51-1611183,Jacquetta,Mattsson,53,94,assistant store manager,experienced,5,jmattsson1d@telegraph.co.uk,715-540-1702,41498 Commercial Center,Rupiah,IDR,716.47,3.56E+15,6-Jun-17,31-Dec-99,TRUE
44-1798776,Janine,Dearnaley,40,305,financial advisor,middle,5,jdearnaley1e@sbwire.com,582-836-4171,2 Old Gate Junction,Euro,EUR,362.41,3.56E+15,27-Jul-17,31-Dec-99,TRUE
81-2811226,Sukey,Illesley,34,549,sales director,middle,11,sillesley1f@so-net.ne.jp,353-195-3169,80 Hintze Lane,Franc,CDF,648.86,3.54E+15,10-Mar-17,31-Dec-99,TRUE
36-4027476,Kalina,Lamar,53,345,store manager,middle,3,klamar1g@cbc.ca,860-754-9386,50521 School Street,Dollar,USD,987.92,5.27E+15,11-Jun-17,31-Dec-99,TRUE
56-8034238,Bear,Pennycock,55,797,director of inside sales,middle,10,bpennycock1h@forbes.com,481-584-5912,92109 Cottonwood Drive,Baht,THB,922.26,3.57E+15,11-Sep-17,31-Dec-99,TRUE
47-6967821,Gwendolyn,Delwater,47,320,sales representative,middle,1,gdelwater1i@google.ca,835-548-5396,7 Transport Place,Krone,NOK,804.18,3.55E+15,15-Jun-17,31-Dec-99,TRUE
19-6588032,Doug,Eronie,57,272,executive vice president of sales,experienced,3,deronie1j@psu.edu,281-450-0491,09 Blaine Point,Dollar,USD,599.98,3.38E+14,6-Jul-17,31-Dec-99,TRUE
80-6051229,Laurella,Larraway,25,879,store manager,expert,1,llarraway1k@moonfruit.com,691-625-2878,95 Commercial Road,Ruble,RUB,443.48,6.30E+15,10-Mar-17,31-Dec-99,TRUE
16-3720257,Karney,Scourgie,39,234,retail sales consultant,novice,6,kscourgie1l@stanford.edu,426-304-8325,93 Emmet Parkway,Krona,SEK,955,6.30E+15,21-Oct-17,31-Dec-99,TRUE
84-3123094,Petra,Volant,53,752,assistant store manager,middle,1,pvolant1m@amazon.com,437-629-0427,3085 Carpenter Junction,Kuna,HRK,529.55,6.33E+15,10-Aug-17,31-Dec-99,TRUE
22-4990565,Mandie,Oret,60,112,sales coordinator,experienced,1,moret1n@omniture.com,265-267-1203,621 Grasskamp Avenue,Zloty,PLN,903.7,3.54E+15,10-Jul-17,31-Dec-99,TRUE
06-5524431,Bobina,Verman,19,783,sales associate,novice,2,bverman1o@army.mil,580-454-1236,0 Northland Drive,Euro,EUR,593.61,3.56E+15,18-Jun-17,31-Dec-99,TRUE
68-1509234,Orella,Grim,51,547,retail sales consultant,middle,7,ogrim1p@yahoo.com,880-455-4643,191 Miller Park,Euro,EUR,853.59,3.53E+15,18-Mar-17,31-Dec-99,TRUE
69-4095184,Nisse,Dmych,21,238,sales coordinator,novice,3,ndmych1q@slate.com,773-819-3024,6403 Montana Lane,Dinar,JOD,856.55,5.60E+17,27-Jan-17,31-Dec-99,TRUE
62-2072348,Maddi,Fassmann,22,177,director of national sales,middle,5,mfassmann1r@google.com.hk,325-387-6861,8667 Waywood Avenue,Zloty,PLN,441.95,3.58E+15,12-Nov-17,31-Dec-99,TRUE
58-8624756,Dana,Stickney,52,587,sales representative,middle,12,dstickney1s@de.vu,307-546-2491,837 Katie Alley,Yuan Renminbi,CNY,720.12,2.02E+14,6-Aug-17,31-Dec-99,TRUE
74-2246933,Garald,Coneron,42,347,financial advisor,experienced,14,gconeron1t@opera.com,220-876-4662,6 Hansons Court,Baht,THB,820.82,3.57E+15,4-Jun-17,31-Dec-99,TRUE
32-1443125,Katlin,Risbridge,18,959,assistant store manager,experienced,3,krisbridge1u@disqus.com,814-615-8140,09 Thackeray Crossing,Peso,ARS,869.6,3.04E+13,19-Feb-17,31-Dec-99,TRUE
96-0844517,Nadean,Pygott,47,103,assistant store manager,middle,10,npygott1v@time.com,978-133-7144,254 Helena Crossing,Yuan Renminbi,CNY,969.27,3.54E+15,2-Feb-17,31-Dec-99,TRUE
22-0077979,Justus,Werny,35,861,financial advisor,experienced,6,jwerny1w@netlog.com,347-861-7308,09401 Butternut Avenue,Colon,CRC,719.52,6.76E+16,22-Dec-16,31-Dec-99,TRUE
56-7135729,Chan,Oke,48,48,director of inside sales,expert,1,coke1x@utexas.edu,744-338-9831,3 Grayhawk Junction,Dollar,BSD,515.79,5.60E+15,4-May-17,31-Dec-99,TRUE
67-4531926,Indira,Kacheller,57,793,store manager,middle,3,ikacheller1y@delicious.com,856-661-4997,5 Rusk Trail,Rupiah,IDR,573.91,3.53E+15,9-Jan-17,31-Dec-99,TRUE
68-1660371,Malorie,Prisley,35,63,sales director,experienced,5,mprisley1z@smugmug.com,240-381-4587,20681 Kipling Crossing,Hryvnia,UAH,540.66,4.90E+18,25-Nov-16,31-Dec-99,TRUE
92-1069541,Elwin,Tonkin,57,659,director of inside sales,novice,8,etonkin20@sfgate.com,787-459-2307,95 Vermont Lane,Afghani,AFN,544.68,3.56E+15,11-Sep-17,31-Dec-99,TRUE
95-3463199,Cloris,Yeandel,63,485,retail sales consultant,middle,2,cyeandel21@senate.gov,161-985-2128,28311 Hazelcrest Place,Yen,JPY,858.74,2.02E+14,26-May-17,31-Dec-99,TRUE
79-9195762,Vincent,Osselton,41,989,financial advisor,experienced,1,vosselton22@biglobe.ne.jp,130-125-8599,8 Havey Way,Won,KPW,848.89,4.94E+15,7-Jun-17,31-Dec-99,TRUE
48-2186167,Desmond,Vooght,42,565,financial advisor,middle,15,dvooght23@oracle.com,196-590-9336,9996 Ridgeview Court,Peso,COP,869.8,4.04E+15,30-Apr-17,31-Dec-99,TRUE
95-2470215,Dorette,Budgeon,33,692,sales associate,middle,4,dbudgeon24@bbb.org,733-465-2571,6703 Dahle Hill,Krona,SEK,632.74,3.56E+15,25-Feb-17,31-Dec-99,TRUE
45-6739832,Evania,Lumsden,51,251,financial planner,middle,6,elumsden25@gizmodo.com,233-703-7370,666 Anderson Way,Rupiah,IDR,661.42,3.54E+15,25-Jun-17,31-Dec-99,TRUE
85-0237014,Gerrie,Udy,27,577,assistant store manager,middle,3,gudy26@cbslocal.com,466-608-3992,15 Charing Cross Drive,Dollar,LRD,726.53,3.59E+15,20-Jan-17,31-Dec-99,TRUE
67-6133684,Dory,Schermick,25,303,director of national sales,novice,7,dschermick27@google.com.br,405-285-0859,70 Dottie Crossing,Som,KGS,809.96,5.45E+15,18-May-17,31-Dec-99,TRUE
01-2432682,Cletus,Kulis,25,103,store manager,novice,10,ckulis28@51.la,131-334-0774,04 Westport Way,Real,BRL,507.35,4.91E+15,10-Aug-17,31-Dec-99,TRUE
84-6382190,Shelton,Fortnam,64,552,account executive,middle,6,sfortnam29@dagondesign.com,703-948-9587,838 Crownhardt Park,Real,BRL,648.4,3.53E+15,26-Feb-17,31-Dec-99,TRUE
16-7173941,Blanch,Komorowski,48,943,sales representative,experienced,3,bkomorowski2a@mediafire.com,540-237-8055,94 Scoville Park,Peso,PHP,795.84,3.54E+15,27-Nov-16,31-Dec-99,TRUE
21-8787357,Mandy,Moorman,28,650,financial planner,middle,3,mmoorman2b@ft.com,548-673-0429,604 Myrtle Drive,Yen,JPY,911.28,3.55E+15,25-Sep-17,31-Dec-99,TRUE
97-0915412,Doralin,Murrock,18,388,financial advisor,expert,4,dmurrock2c@addtoany.com,369-415-1403,867 Mallard Place,Yuan Renminbi,CNY,662.19,3.53E+15,30-May-17,31-Dec-99,TRUE
54-6998538,Catherin,Davy,29,517,sales director,novice,15,cdavy2d@spiegel.de,618-793-7150,74196 Pankratz Alley,Rupiah,IDR,748.64,3.57E+15,27-Dec-16,31-Dec-99,TRUE
42-7466871,Sancho,Ingerith,38,231,director of national sales,novice,7,singerith2e@youku.com,140-482-3165,7019 Crescent Oaks Road,Peso,MXN,464.04,3.55E+15,5-Mar-17,31-Dec-99,TRUE
29-4326301,Lemuel,Buckthorp,64,758,assistant store manager,novice,2,lbuckthorp2f@businessinsider.com,982-697-9391,7972 Red Cloud Lane,Ruble,RUB,511.3,3.56E+15,8-Sep-17,31-Dec-99,TRUE
50-7525960,Elizabeth,Driutti,23,888,director of national sales,middle,1,edriutti2g@indiatimes.com,263-484-4830,7 Myrtle Lane,Peso,COP,969.28,3.53E+15,17-Mar-17,31-Dec-99,TRUE
58-1659317,Henryetta,Pellett,24,411,director of inside sales,novice,6,hpellett2h@miibeian.gov.cn,337-155-3896,74710 Shelley Point,Rupiah,IDR,518.65,5.05E+15,16-Oct-17,31-Dec-99,TRUE
16-2033847,Kaleena,Hawkswell,55,813,executive vice president of sales,novice,13,khawkswell2i@blogspot.com,818-709-7550,50 Cherokee Alley,Peso,PHP,478.85,3.55E+15,18-Apr-17,31-Dec-99,TRUE
89-5554289,Whitaker,Graith,43,411,financial planner,expert,15,wgraith2j@sbwire.com,630-619-7221,013 Northland Drive,Ruble,RUB,547.93,4.51E+15,11-Apr-17,31-Dec-99,TRUE
08-4966890,Donnajean,Bossons,60,529,sales director,expert,2,dbossons2k@360.cn,565-634-5125,221 Forster Road,Rupiah,IDR,726.77,6.04E+17,11-Sep-17,31-Dec-99,TRUE
10-3032481,Legra,Gooders,37,493,sales representative,expert,6,lgooders2l@bigcartel.com,387-771-3201,8427 Kingsford Street,Franc,XPF,579.19,5.60E+15,14-Aug-17,31-Dec-99,TRUE
06-8823422,Isidor,Blay,33,549,assistant store manager,middle,6,iblay2m@apache.org,860-813-0092,24155 Pennsylvania Pass,Dong,VND,396.63,3.55E+15,14-Jun-17,31-Dec-99,TRUE
77-4819419,Lexine,Avery,18,708,sales director,middle,9,lavery2n@topsy.com,475-444-1189,9778 Thompson Road,Rupiah,IDR,841.77,3.58E+15,12-May-17,31-Dec-99,TRUE
76-9612537,Abbi,Lutty,46,609,assistant store manager,novice,5,alutty2o@dot.gov,911-581-1921,6 Oxford Junction,Euro,EUR,732.93,5.10E+15,19-Jun-17,31-Dec-99,TRUE
73-6773932,Ansell,Harmes,36,944,retail sales consultant,experienced,3,aharmes2p@icq.com,476-116-6068,147 Lunder Alley,Rupee,MUR,799.89,3.54E+15,28-May-17,31-Dec-99,TRUE
46-8227886,Langsdon,Tschirasche,46,852,financial advisor,experienced,12,ltschirasche2q@yahoo.co.jp,654-410-7582,4 Atwood Terrace,Peso,ARS,756.52,4.04E+15,5-Apr-17,31-Dec-99,TRUE
39-1729374,Conny,Strathearn,37,763,director of national sales,expert,12,cstrathearn2r@booking.com,919-549-6782,25 Crownhardt Alley,Dollar,USD,648.09,3.54E+15,19-Nov-16,31-Dec-99,TRUE
81-4095954,Urbain,Igoe,20,15,sales associate,middle,9,uigoe2s@ifeng.com,988-589-8165,46531 Daystar Trail,Yuan Renminbi,CNY,676.36,5.18E+15,17-Nov-17,31-Dec-99,TRUE
13-7805166,Lucina,Tryme,28,127,director of inside sales,experienced,12,ltryme2t@indiatimes.com,981-227-8362,684 Starling Road,Escudo,CVE,478.11,3.57E+15,8-Oct-17,31-Dec-99,TRUE
64-1914260,Justus,Brookesbie,24,642,director of inside sales,novice,13,jbrookesbie2u@nbcnews.com,238-713-0622,0 Del Mar Court,Colon,CRC,670.64,5.04E+17,30-Oct-17,31-Dec-99,TRUE
69-0812194,Luciana,Gradly,44,241,store manager,experienced,9,lgradly2v@slate.com,173-727-4135,46999 Del Mar Point,Yuan Renminbi,CNY,601.47,3.53E+15,28-Oct-17,31-Dec-99,TRUE
22-0925095,Margarete,Godilington,32,892,sales associate,novice,7,mgodilington2w@chron.com,637-434-3020,53 Esker Trail,Zloty,PLN,761.39,3.04E+13,20-Sep-17,31-Dec-99,TRUE
49-5337547,Reinaldos,Sowray,21,285,sales associate,novice,6,rsowray2x@army.mil,722-822-8669,70807 Graedel Crossing,Yuan Renminbi,CNY,962.67,6.05E+16,13-Sep-17,31-Dec-99,TRUE
40-5284453,Holmes,Ruskin,33,599,assistant store manager,expert,14,hruskin2y@wikia.com,550-327-2780,02 Mesta Trail,Yen,JPY,811.7,5.60E+15,24-Feb-17,31-Dec-99,TRUE
60-3384573,Camilla,Dany,53,789,director of inside sales,expert,1,cdany2z@independent.co.uk,186-367-1049,8 Stephen Park,Yuan Renminbi,CNY,725.41,3.56E+15,3-Dec-16,31-Dec-99,TRUE
25-0978549,Victor,Eberz,40,858,director of national sales,novice,8,veberz30@google.com.br,580-131-3997,68852 Derek Street,Yuan Renminbi,CNY,986.51,3.57E+15,27-Aug-17,31-Dec-99,TRUE
36-3906255,Danila,Schinetti,36,669,account executive,expert,11,dschinetti31@biblegateway.com,243-590-5949,02185 Del Mar Trail,Yuan Renminbi,CNY,734.59,5.60E+15,23-May-17,31-Dec-99,TRUE
98-4149712,Jacki,Scrivinor,19,743,financial advisor,middle,5,jscrivinor32@earthlink.net,472-953-7565,4 Linden Place,Zloty,PLN,959,5.01E+15,2-Aug-17,31-Dec-99,TRUE
56-6105111,Annabal,Ferrie,34,891,store manager,experienced,7,aferrie33@mtv.com,873-809-3879,4181 Packers Hill,Lempira,HNL,618.04,5.31E+15,26-Jul-17,31-Dec-99,TRUE
07-8619652,Marlie,Isaq,46,113,sales associate,middle,3,misaq34@dmoz.org,228-286-6167,5 Fairview Plaza,Lempira,HNL,419.63,4.90E+18,6-Apr-17,31-Dec-99,TRUE
47-8760849,Alva,Schaffler,46,304,assistant store manager,middle,9,aschaffler35@soup.io,649-299-5844,7 Scofield Alley,Rupiah,IDR,418.34,3.00E+13,14-Apr-17,31-Dec-99,TRUE
75-1003013,Frasco,Leipold,29,551,sales representative,middle,4,fleipold36@bbb.org,716-615-1328,21972 Morning Plaza,Yuan Renminbi,CNY,832.59,5.60E+15,14-Oct-17,31-Dec-99,TRUE
08-7908761,Nike,Lauthian,44,409,account executive,expert,7,nlauthian37@exblog.jp,550-296-2283,3 Continental Crossing,Peso,PHP,563.7,6.71E+18,16-Jun-17,31-Dec-99,TRUE
48-8564180,Lula,Marczyk,35,211,assistant store manager,expert,1,lmarczyk38@vimeo.com,260-898-7790,6527 Dovetail Trail,Sol,PEN,934.73,6.76E+18,11-May-17,31-Dec-99,TRUE
88-6261876,Osgood,Di Ruggero,23,192,sales coordinator,middle,8,odiruggero39@istockphoto.com,833-722-0493,005 Rockefeller Road,Peso,CUP,876.88,4.04E+12,28-Mar-17,31-Dec-99,TRUE
81-6975043,Madelle,Foggo,42,768,assistant store manager,middle,12,mfoggo3a@chron.com,791-789-8798,02514 Saint Paul Plaza,Rupiah,IDR,900.24,3.58E+15,8-Sep-17,31-Dec-99,TRUE
29-9929186,Rhona,Sharman,64,825,account executive,novice,13,rsharman3b@xinhuanet.com,290-794-3566,851 Twin Pines Hill,Zloty,PLN,455.57,4.04E+15,15-May-17,31-Dec-99,TRUE
94-9384947,Oralie,Kighly,56,148,sales director,expert,8,okighly3c@yellowpages.com,870-992-3333,27967 Vera Park,Somoni,TJS,743.31,6.33E+17,8-May-17,31-Dec-99,TRUE
83-3422153,Wain,Wakelin,35,867,assistant store manager,novice,11,wwakelin3d@t.co,757-160-3698,529 American Ash Center,Dinar,RSD,563.13,3.04E+13,15-May-17,31-Dec-99,TRUE
22-0185298,Gerrie,Whittington,30,598,account executive,novice,4,gwhittington3e@ihg.com,854-351-0197,2 Jenna Alley,Franc,XAF,543.75,3.54E+15,30-Jun-17,31-Dec-99,TRUE
89-2642621,Steve,Boneham,20,29,sales associate,experienced,7,sboneham3f@google.fr,166-320-9734,192 Valley Edge Drive,Balboa,PAB,774.03,3.57E+15,25-Aug-17,31-Dec-99,TRUE
99-9001645,Tersina,Piddlesden,24,738,sales director,middle,6,tpiddlesden3g@cyberchimps.com,405-768-3837,04 Arizona Place,Dollar,USD,640.46,4.94E+15,9-Sep-17,31-Dec-99,TRUE
84-2134644,Jared,Dignum,49,990,financial planner,novice,5,jdignum3h@npr.org,336-505-7575,8 Rusk Crossing,Real,BRL,779.64,5.60E+15,1-Oct-17,31-Dec-99,TRUE
94-9441500,Anthe,Weatherhill,54,5,assistant store manager,novice,5,aweatherhill3i@yandex.ru,887-653-5151,99 Monica Park,Peso,MXN,501.96,3.56E+15,5-Dec-16,31-Dec-99,TRUE
36-5313713,Storm,Rosenschein,23,541,assistant store manager,expert,9,srosenschein3j@epa.gov,468-495-8475,2765 Surrey Parkway,Krone,DKK,942.62,2.02E+14,7-Mar-17,31-Dec-99,TRUE
42-9677256,Lidia,Fitzer,27,716,account executive,experienced,2,lfitzer3k@youtu.be,450-763-9896,36109 Northport Hill,Euro,EUR,716.61,3.54E+15,25-Dec-16,31-Dec-99,TRUE
57-4723442,Clarinda,Buddington,22,935,financial advisor,experienced,1,cbuddington3l@dailymail.co.uk,751-741-7818,13 Pierstorff Street,Euro,EUR,426.75,6.30E+16,4-May-17,31-Dec-99,TRUE
18-2076414,Bendix,Sandeman,62,189,store manager,novice,13,bsandeman3m@google.com,354-353-9328,159 2nd Plaza,Peso,CUP,796.07,3.53E+15,4-Jan-17,31-Dec-99,TRUE
24-1013109,Roy,Abercromby,63,154,financial planner,novice,14,rabercromby3n@hatena.ne.jp,160-768-5488,4 Bartillon Hill,Rupiah,IDR,556.82,3.58E+15,8-Jan-17,31-Dec-99,TRUE
28-6232160,Andrea,Ketteman,63,299,sales coordinator,experienced,5,aketteman3o@skype.com,643-880-9169,4 Golden Leaf Pass,Dollar,SBD,914.35,3.54E+15,7-Dec-16,31-Dec-99,TRUE
06-7042040,Gussie,Robke,47,554,assistant store manager,middle,10,grobke3p@cornell.edu,476-242-5752,6 Del Mar Drive,Sol,PEN,993.17,3.54E+15,4-Sep-17,31-Dec-99,TRUE
38-6105460,Dolly,Blunsen,24,386,sales associate,expert,3,dblunsen3q@dell.com,873-104-8677,023 Lindbergh Plaza,Rupiah,IDR,471.81,3.57E+15,22-Jul-17,31-Dec-99,TRUE
